# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
39600 198.0000 -9.012791 1.0297 -0.046621 -0.071426 0.007887 19.1827 57.5482 0.00000 0.000000 0.00000
39800 199.0000 -8.986117 1.0058 -0.055152 -0.039774 0.056451 19.1827 57.5482 0.00000 0.000000 0.00000
40000 200.0000 -8.995647 0.9872 -0.061371 -0.071494 0.039406 19.1827 57.5482 0.00000 0.000000 0.00000
40200 201.0000 -8.999971 0.9994 -0.099294 -0.074228 -0.028131 19.1827 57.5482 0.00000 0.000000 0.00000
40400 202.0000 -8.964760 0.9892 0.005013 -0.027580 0.016611 19.1827 57.5482 0.00000 0.000000 0.00000
40600 203.0000 -8.996457 0.9900 -0.054299 -0.025287 0.015635 19.1827 57.5482 0.00000 0.000000 0.00000
40800 204.0000 -8.990976 0.9957 -0.023972 -0.008635 -0.054146 19.1827 57.5482 0.00000 0.000000 0.00000
41000 205.0000 -8.978894 1.0132 -0.050489 -0.080033 -0.023557 19.1827 57.5482 0.00000 0.000000 0.00000
41200 206.0000 -8.983984 0.9968 -0.047747 -0.069433 0.015350 19.1827 57.5482 0.00000 0.000000 0.00000
41400 207.0000 -8.975998 1.0158 -0.068831 -0.053101 0.004564 19.1827 57.5482 0.00000 0.000000 0.00000
41600 208.0000 -8.934929 1.0007 -0.027376 -0.053862 -0.075856 19.1827 57.5482 0.00000 0.000000 0.00000
41800 209.0000 -8.931536 1.0048 -0.040968 -0.046685 -0.020958 19.1827 57.5482 0.00000 0.000000 0.00000
42000 210.0000 -8.929176 0.9891 -0.088085 -0.103572 -0.071299 19.1827 57.5482 0.00000 0.000000 0.00000
42200 211.0000 -8.974029 1.0176 -0.093215 -0.094798 -0.036996 19.1827 57.5482 0.00000 0.000000 0.00000
42400 212.0000 -8.968040 1.0014 -0.084106 -0.110712 0.000032 19.1827 57.5482 0.00000 0.000000 0.00000
42600 213.0000 -8.945130 0.9967 -0.055094 -0.054606 0.013045 19.1827 57.5482 0.00000 0.000000 0.00000
42800 214.0000 -8.967782 0.9974 -0.046711 -0.080063 -0.034963 19.1827 57.5482 0.00000 0.000000 0.00000
43000 215.0000 -8.956533 0.9892 -0.054402 -0.127792 -0.039751 19.1827 57.5482 0.00000 0.000000 0.00000
43200 216.0000 -8.964521 0.9980 -0.093343 -0.064262 0.057054 19.1827 57.5482 0.00000 0.000000 0.00000
43400 217.0000 -8.959475 1.0008 -0.033379 -0.048439 0.019205 19.1827 57.5482 0.00000 0.000000 0.00000
43600 218.0000 -8.973833 1.0004 -0.100477 -0.063792 -0.016045 19.1827 57.5482 0.00000 0.000000 0.00000
43800 219.0000 -8.968193 0.9891 -0.056218 -0.095681 -0.000703 19.1827 57.5482 0.00000 0.000000 0.00000
44000 220.0000 -8.987269 0.9996 -0.114685 -0.150765 -0.020245 19.1827 57.5482 0.00000 0.000000 0.00000
44200 221.0000 -8.948380 0.9901 -0.063494 -0.112015 0.013136 19.1827 57.5482 0.00000 0.000000 0.00000
44400 222.0000 -8.983131 0.9993 -0.059077 -0.133626 -0.047462 19.1827 57.5482 0.00000 0.000000 0.00000
44600 223.0000 -8.962487 1.0130 -0.125807 -0.045977 0.007475 19.1827 57.5482 0.00000 0.000000 0.00000
