# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
33600 168.0000 -8.886586 0.9878 -0.081465 -0.003552 0.046388 16.7577 50.2730 0.00000 0.000000 0.00000
33800 169.0000 -8.872992 0.9800 -0.101265 -0.023486 -0.053303 16.7577 50.2730 0.00000 0.000000 0.00000
34000 170.0000 -8.865182 0.9880 -0.059882 -0.071406 -0.014143 16.7577 50.2730 0.00000 0.000000 0.00000
34200 171.0000 -8.881244 0.9954 -0.088627 -0.086656 0.042761 16.7577 50.2730 0.00000 0.000000 0.00000
34400 172.0000 -8.893902 1.0175 -0.071777 -0.085489 0.018792 16.7577 50.2730 0.00000 0.000000 0.00000
34600 173.0000 -8.878922 0.9916 -0.115727 -0.114425 -0.007530 16.7577 50.2730 0.00000 0.000000 0.00000
34800 174.0000 -8.844175 1.0012 -0.086505 -0.137272 -0.033817 16.7577 50.2730 0.00000 0.000000 0.00000
35000 175.0000 -8.834548 1.0324 -0.142671 -0.119045 0.033694 16.7577 50.2730 0.00000 0.000000 0.00000
35200 176.0000 -8.811796 1.0049 -0.102945 -0.143221 -0.050230 16.7577 50.2730 0.00000 0.000000 0.00000
35400 177.0000 -8.813964 0.9999 -0.157744 -0.133302 -0.013643 16.7577 50.2730 0.00000 0.000000 0.00000
35600 178.0000 -8.813462 1.0003 -0.044468 -0.085706 0.017166 16.7577 50.2730 0.00000 0.000000 0.00000
35800 179.0000 -8.842267 1.0192 -0.083961 -0.070937 0.008692 16.7577 50.2730 0.00000 0.000000 0.00000
36000 180.0000 -8.873747 1.0084 -0.098962 -0.169569 -0.002999 16.7577 50.2730 0.00000 0.000000 0.00000
36200 181.0000 -8.884948 0.9955 -0.056193 -0.075063 -0.005531 16.7577 50.2730 0.00000 0.000000 0.00000
36400 182.0000 -8.913658 0.9922 -0.102788 -0.065206 -0.000449 16.7577 50.2730 0.00000 0.000000 0.00000
36600 183.0000 -8.907767 1.0182 -0.037306 -0.016713 0.115439 16.7577 50.2730 0.00000 0.000000 0.00000
36800 184.0000 -8.893137 0.9745 -0.072389 -0.131900 0.001653 16.7577 50.2730 0.00000 0.000000 0.00000
37000 185.0000 -8.862935 0.9831 0.010998 -0.111766 -0.050438 16.7577 50.2730 0.00000 0.000000 0.00000
37200 186.0000 -8.865497 0.9848 -0.103944 -0.078273 0.045256 16.7577 50.2730 0.00000 0.000000 0.00000
37400 187.0000 -8.848385 1.0011 -0.030797 -0.163508 0.016200 16.7577 50.2730 0.00000 0.000000 0.00000
37600 188.0000 -8.845365 0.9968 -0.094989 -0.155535 -0.035075 16.7577 50.2730 0.00000 0.000000 0.00000
37800 189.0000 -8.842737 1.0099 -0.042273 -0.039023 0.029361 16.7577 50.2730 0.00000 0.000000 0.00000
